RBD	NOMBRE	COMUNA
6156	ESCUELA PARTICULAR LOS CIERVOS	VILLARRICA
6157	VIRGEN DE LA CANDELARIA	VILLARRICA
6157	ESCUELA PARTICULAR VIRGEN CANDELARIA	VILLARRICA
6160	CARMELITA	VILLARRICA
6160	ESCUELA PARTICULAR CARMELITA	VILLARRICA
6161	COLEGIO ALEMAN VILLARRICA	VILLARRICA
6161	COLEGIO ALEMAN	VILLARRICA
6163	COMPLEJO EDUCACIONAL JUAN SCHLEYER	FREIRE
6163	LICEO JUAN SCHLEYER	FREIRE
6164	ESCUELA JUAN SEGUEL	FREIRE
6164	JUAN SEGUEL	FREIRE
6165	ESCUELA RAIMAPU	FREIRE
6166	ESCUELA LA ESPERANZA	FREIRE
6167	ESC. ESP.RET.MENTAL PAUL HARRIS	FREIRE
6167	ESCUELA ESPECIAL  PAUL HARRIS	FREIRE
6167	ESCUELA ESPECIAL \""PAUL HARRIS\""	FREIRE
6168	ESCUELA LENFUEN	PADRE LAS CASAS
6168	ESCUELA LENFUEN	FREIRE
6170	ESCUELA ARMANDO QUINTULEN	FREIRE
6170	ARMANDO QUINTULEN	FREIRE
6173	ESCUELA RUCAHUE	FREIRE
6174	ESCUELA LOS COPIHUES	FREIRE
6175	ESCUELA STA. JULIA	FREIRE
6175	ESCUELA LAS PALMERAS	FREIRE
6175	LAS PALMERAS	FREIRE
6177	CACIQUE AILLAÑIR	FREIRE
6177	ESCUELA CACIQUE AILLANIR	FREIRE
6178	ESCUELA BÁSICA QUETROCO	FREIRE
6178	ESCUELA QUETROCO	FREIRE
6178	ESCUELA  BÁSICA QUETROCO	FREIRE
6178	ESCUELA BASICA QUETROCO	FREIRE
6179	ESCUELA RURAL EL LLIUCO	FREIRE
6179	ESCUELA EL LLIUCO	FREIRE
6180	ESCUELA DOLLINCO	FREIRE
6181	ESCUELA COIPUE	FREIRE
6182	ESCUELA CALFUCO	FREIRE
6182	ESCUELA BASICA  CALFUCO	FREIRE
6183	ESCUELA ALLIPEN	FREIRE
6183	ESCUELA  BASICA ALLIPEN	FREIRE
6184	ESCUELA CAHUINPANGUE	FREIRE
6184	ESCUELA BÁSICA LA AURORA DE CAHUINPANGUE	FREIRE
6187	ESCUELA PARTICULAR PADRE PIO DE PIETRELCINA	FREIRE
6187	PADRE PIO DE PIETRELCINA	FREIRE
6187	ESCUELA PARTICULAR SUBVENCIONADA PADRE PIO DE	FREIRE
6187	RADAL	FREIRE
6188	COLEGIO SANTA CRUZ DE FREIRE	FREIRE
6188	NUEVA SANTA INES	FREIRE
6188	ESCUELA PARTICULAR SANTA INES	FREIRE
6189	ESCUELA PARTICULAR ARTURO PRAT	FREIRE
6189	ARTURO PRAT	FREIRE
6189	PARTICULAR 275 ARTURO PRAT QUEPE	FREIRE
6190	GENERAL PRIETO	FREIRE
6190	ESCUELA PARTICULAR GENERAL PRIETO	FREIRE
6192	LAS PATAGUAS	FREIRE
6192	ESCUELA PARTICULAR LAS PATAGUAS	FREIRE
6192	ESCUELA PARTICULAR N 37 LAS  PARAGUAS	FREIRE
6192	ESCUELA PARTICULAR N 37 LAS PATAGUAS	FREIRE
6194	DOLLINCO	FREIRE
6194	ESCUELA PARTICULAR DOLLINCO	FREIRE
6195	ESCUELA PARTICULAR LONG LONG	FREIRE
6195	LONG-LONG	FREIRE
6196	TRALGNA	NUEVA IMPERIAL
6196	ESCUELA PARTICULAR TRALGNA	NUEVA IMPERIAL
6197	ESCUELA SANTA ELENA FIN - FIN	FREIRE
6197	SANTA ELENA	FREIRE
6198	ESCUELA PARTICULAR GUINIMO	FREIRE
6198	GUINIMO	FREIRE
6198	GUIÑIMO	FREIRE
6198	COLEGIO AYÜN MAPU	FREIRE
6200	EL TESORO	PADRE LAS CASAS
6200	ESCUELA PARTICULAR EL TESORO	PADRE LAS CASAS
6203	ESCUELA PARTICULAR SAN NICANOR	FREIRE
6203	SAN NICANOR DE ALLIPEN	FREIRE
6204	SAN ISIDRO LABRADOR	FREIRE
6204	ESCUELA PARTICULAR SAN ISIDRO LABRADOR	FREIRE
6205	ESCUELA PARTICULAR SAN MANUEL DE LOLEN	FREIRE
6205	SAN MANUEL DE LOLEN	FREIRE
6205	ESCUELA PART 330 SAN MANUEL DE LOLEN	FREIRE
6206	ESCUELA PARTICULAR ROSARIO VASQUEZ DE V.	FREIRE
6206	ROSARIO VASQUEZ DE VARGAS	FREIRE
6207	ESCUELA PARTICULAR RUPAYAN DE MALLOHUE	FREIRE
6207	RUPAYAN DE MOLLOHUE	FREIRE
6207	RUPAYAN DE MALLOHUE	FREIRE
6208	ESCUELA PARTICULAR REDUCCION PAIMEMIL	FREIRE
6208	REDUCCIÓN PAINEMIL	FREIRE
6208	REDUCCION PAINEMIL	FREIRE
6208	PAINEMIL	FREIRE
6210	COMPLEJO  EDUCACIONAL MANUEL DILLEMS HIL	FREIRE
6210	LICEO AGRICOLA PUQUEREO	FREIRE
6210	LICEO AGRICOLA MANUEL DILLEMS HILL	FREIRE
6211	ESCUELA PARTICULAR N 417 MAHUIDACHE	FREIRE
6211	ESCUELA PARTICULAR MAHUIDACHE	FREIRE
6211	MAHUIDACHE	FREIRE
6213	ESCUELA PARTICULAR SAGRADA FAMILIA	FREIRE
6213	SAGRADA FAMILIA	FREIRE
6214	ESCUELA PARTICULAR RENACER	NUEVA IMPERIAL
6214	RENACER	NUEVA IMPERIAL
6216	SAN ANTONIO DE MILLELCHE	FREIRE
6216	ESCUELA PARTICULAR SAN ANTONIO	FREIRE
6217	ESCUELA PARTICULAR RUCAHUE	FREIRE
6217	RUCAHUE	FREIRE
6219	ESCUELA PARTICULAR TRAPILHUE	FREIRE
6219	TRAPILHUE	FREIRE
6220	ESCUELA PARTICULAR PATRIA NUEVA	FREIRE
6220	PATRIA NUEVA	FREIRE
6221	SAN ROQUE	FREIRE
6221	ESCUELA PARTICULAR SAN ROQUE	FREIRE
6222	SANTA ELENA	FREIRE
6222	ESCUELA PARTICULAR SANTA ELENA	FREIRE
6223	LICEO BICENTENARIO CIENCIAS Y HUMANIDADES RBD 6223-5	PITRUFQUÉN
6223	LICEO DE CIENCIAS Y HUMANIDADES	PITRUFQUÉN
6223	LICEO DE CIENCIAS Y HUMANIDADES	PITRUFQUEN
6224	ESCUELA UNION LATINOAMERICANA	PITRUFQUÉN
6224	ESCUELA UNION LATINOAMERICANA	PITRUFQUEN
6225	ESCUELA JUAN BTA. CHESTA CH.	PITRUFQUEN
6225	ESCUELA JUAN BTA. CHESTA CH.	PITRUFQUÉN
6225	JUAN BAUTISTA CHESTA CHATEAU	PITRUFQUEN
6227	ESCUELA LAS AMERICAS	PITRUFQUÉN
6227	ESCUELA LAS AMERICANAS	PITRUFQUEN
6227	ESCUELA LAS AMERICAS	PITRUFQUEN
6228	ESCUELA CARCEL RIO TOLTEN	PITRUFQUEN
6228	ESCUELA RIO TOLTEN	PITRUFQUEN
6228	ESCUELA RIO TOLTEN	PITRUFQUÉN
6229	ESCUELA SENDERO DEL ALBA	PITRUFQUEN
6230	LICEO MUNICIPAL LA FRONTERA	PITRUFQUEN
6230	LICEO MUNICIPAL LA FRONTERA	PITRUFQUÉN
6230	LICEO LA FRONTERA	PITRUFQUEN
6231	ESC. BASICA LOS GALPONES	PITRUFQUEN
6231	ESCUELA LOS GALPONES	PITRUFQUEN
6231	ESC. BASICA LOS GALPONES	PITRUFQUÉN
6232	ESCUELA MUNICIPAL POLUL	PITRUFQUÉN
6232	ESCUELA MUNICIPAL POLUL	PITRUFQUEN
6232	ESCUELA POLUL	PITRUFQUEN
6233	ESCUELA  PETRENCO	PITRUFQUEN
6234	ESCUELA MILLAHUIN ALTO	PITRUFQUEN
6235	ESCUELA COICOMA	PITRUFQUEN
6236	ESCUELA MUNE ALTO	PITRUFQUEN
6237	ESCUELA NUEVO HORIZONTE	PITRUFQUEN
6237	ESCUELA NUEVO HORIZONTE	PITRUFQUÉN
6239	ESCUELA FILOCO	PITRUFQUEN
6244	ESCUELA SUSANA ORTIZ	PITRUFQUÉN
6244	SUSANA ORTIZ	PITRUFQUEN
6244	ESCUELA SUSANA ORTIZ	PITRUFQUEN
6245	ESCUELA EL ESFUERZO	PITRUFQUEN
6245	ESCUELA EL ESFUERZO	PITRUFQUÉN
6246	ESCUELA LOICA	PITRUFQUÉN
6246	ESCUELA LOICA	PITRUFQUEN
6247	ESCUELA HUALLIZADA	PITRUFQUEN
6248	ESCUELA CHADA	PITRUFQUEN
6248	ESCUELA CHADA	PITRUFQUÉN
6249	ESCUELA SAN RAMON	PITRUFQUÉN
6249	ESCUELA SAN RAMON	PITRUFQUEN
6251	ESCUELA LA RESERVA FORESTAL MAHUIDANCHE	PITRUFQUEN
6251	ESCUELA RESERVA FORESTAL MAHUIDANCHI	PITRUFQUÉN
6251	ESCUELA RESERVA FORESTAL MAHUIDANCHI	PITRUFQUEN
6251	ESCUELA RESERVA FORESTAL MAHUIDANCHE	PITRUFQUEN
6251	ESCUELA M RESERVA FORESTAL MAHUIDANCHE	PITRUFQUEN
6252	LICEO POLITECNICO PITRUFQUEN	PITRUFQUEN
6252	Liceo Politécnico Pitrufquén	PITRUFQUEN
6252	Liceo Politecnico Pitrufquen	PITRUFQUEN
6252	LICEO BICENTENARIO POLITECNICO PITRUFQUEN	PITRUFQUÉN
6252	LICEO POLITECNICO PITRUFQUEN	PITRUFQUÉN
6253	COMPLEJO EDUC.MONSENOR GUILLERMO HARTL	PITRUFQUEN
6253	COMPLEJO EDUCACIONAL MONSEÑOR GUILLERMO HARTL	PITRUFQUEN
6253	COMPLEJO EDUC.MONSENOR GUILLERMO HARTL	PITRUFQUÉN
6253	COMPLEJO EDUC. MONS. GUILLERMO HARTL	PITRUFQUEN
6254	COLEGIO MADRES DOMINICAS	PITRUFQUÉN
6254	COLEGIO MADRES DOMINICAS	PITRUFQUEN
6254	MADRES DOMINICAS	PITRUFQUEN
6256	MANHUE	PITRUFQUEN
6256	ESCUELA PARTICULAR MANHUE	PITRUFQUÉN
6256	ESCUELA PARTICULAR MANHUE	PITRUFQUEN
6258	ALTO ALMIRADOR	PITRUFQUEN
6258	ESCUELA PARTICULAR ALTO MIRADOR	PITRUFQUÉN
6258	ALTO MIRADOR	PITRUFQUEN
6258	ESCUELA PARTICULAR ALTO MIRADOR	PITRUFQUEN
6259	ESCUELA PARTICULAR CARILAFQUEN	PITRUFQUÉN
6259	ESCUELA PARTICULAR CARILAFQUEN	PITRUFQUEN
6259	CARILAFQUEN	PITRUFQUEN
6261	MAHUIDANCHE	PITRUFQUEN
6262	ESCUELA PARTICULAR RESERVA RAIN	PITRUFQUEN
6262	RESERVA RAIN	PITRUFQUEN
6262	ESCUELA PARTICULAR RESERVA RAIN	PITRUFQUÉN
6263	MUNE BAJO	PITRUFQUEN
6263	ESCUELA PARTICULAR MUNE BAJO	PITRUFQUEN
6263	ESCUELA PARTICULAR MUNE BAJO	PITRUFQUÉN
6264	ESCUELA PARTICULAR QUILQUILCO	PITRUFQUÉN
6264	ESCUELA PARTICULAR QUILQUILCO	PITRUFQUEN
6264	QUILQUILCO	PITRUFQUEN
6265	ESCUELA PARTICULAR  MANUEL BAQUEDANO	PITRUFQUÉN
6265	GENERAL BAQUEDANO	PITRUFQUEN
6265	ESCUELA PARTICULAR  MANUEL BAQUEDANO	PITRUFQUEN
6267	LICEO  QUINQUE	PITRUFQUEN
6267	LICEO PARTICULAR SUBV.QUINQUE	PITRUFQUEN
6267	LICEO PARTICULAR SUBV.QUINQUE	PITRUFQUÉN
6267	LICEO PARTICULAR SUBVENCIONADO QUINQUE	PITRUFQUEN
6268	ESCUELA PARTICULAR HUEFEL COMUY	PITRUFQUEN
6268	HUEFEL-COMUY	PITRUFQUEN
6268	ESCUELA PARTICULAR HUEFEL COMUY	PITRUFQUÉN
6269	COMPLEJO EDUCACIONAL ANDRES ANTONIO	GORBEA
6269	COMPLEJO EDUCACIONAL  ANDRES A  GORBEA	GORBEA
6269	LICEO BICENTENARIO COMPLEJO EDUCACIONAL ANDRES ANTONIO GORBEA	GORBEA
6269	COMPLEJO EDUCACIONAL ANDRES A. GORBEA	GORBEA
6270	COMPLEJO EDUC  JOSE VICTORINO  LASTARRIA	GORBEA
6270	COMPLEJO JOSE VICTORINO LASTARRIA	GORBEA
6270	LICEO JOSE VICTORINO LASTARRIA	GORBEA
6271	ESCUELA BASICA CINCO	GORBEA
6272	LICARAYEN	GORBEA
6272	ESCUELA BASICA LICARAYEN	GORBEA
6273	PRESBITERO JOSE AGUSTIN GOMEZ	GORBEA
6273	ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.	GORBEA
6276	SAN JUSTO	GORBEA
6276	ESCUELA BASICA MUNICIPAL SAN JUSTO	GORBEA
6277	ESCUELA BASICA LAS QUINIENTAS	GORBEA
6277	LAS QUINIENTAS	GORBEA
6278	ESCUELA MANTAHUE	GORBEA
6278	MANTAHUE	GORBEA
6279	MELIRREHUE	GORBEA
6279	ESCUELA MELIRREHUE	GORBEA
6280	ESCUELA BASICA EL RINCO	GORBEA
6280	EL RINCO	GORBEA
6281	EL LIUCO	GORBEA
6281	ESCUELA EL LIUCO	GORBEA
6282	ESCUELA EL LAUREL	GORBEA
6282	EL RAUREL	GORBEA
6282	EL LAUREL	GORBEA
6283	CUARTA FAJA	GORBEA
6283	ESCUELA CUARTA FAJA	GORBEA
6284	ESCUELA BASICA EL RAUCO	GORBEA
6284	EL RAUCO	GORBEA
6285	LOS PERALES	GORBEA
6285	ESCUELA BASICA LOS PERALES	GORBEA
6286	ESCUELA LOS PLANCHADOS	GORBEA
6286	LOS PLANCHADOS	GORBEA
6289	ESCUELA FAJA RICCI	GORBEA
6289	FAJA RICCI	GORBEA
6290	ESCUELA PIDENCO ALTO	GORBEA
6290	PIDENCO ALTO	GORBEA
6293	SANTA GEMITA	GORBEA
6294	NUESTRA SENORA DEL CARMEN	GORBEA
6294	ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN	GORBEA
6296	BOTACURA	GORBEA
6296	ESCUELA PARTICULAR BOTACURA	GORBEA
6298	ESCUELA PARTICULAR SAN JOSE	GORBEA
6298	SAN JOSE DE FAJA RICCI	GORBEA
6300	JUAN PABLO II	GORBEA
6300	COLEGIO ALEMAN GORBEA	GORBEA
6300	COLEGIO ALEMAN	GORBEA
6300	COLEGIO JUAN PABLO II	GORBEA
6301	LICEO POLITECNICO ANDRES BELLO	LONCOCHE
6302	LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA	LONCOCHE
6302	LICEO PADRE ALBERTO HURTADO CRUCHAGA	LONCOCHE
6303	ESCUELA EGON ERNTS KEUTMANN BESGEN	LONCOCHE
6303	EGON KEUTMANN	LONCOCHE
6303	EGON KEUTMAN	LONCOCHE
6304	ESCUELA ALBORADA	LONCOCHE
6304	ALBORADA	LONCOCHE
6305	DOMITILA PINNA PARRA	LONCOCHE
6305	ESCUELA DOMITILA PINNA PARRA	LONCOCHE
6308	ESCUELA ESPECIAL WE NEPEN	LONCOCHE
6308	WE NEPEN	LONCOCHE
6308	ESCUELA ESPECIAL RETARDO MENTAL WE NEPEN	LONCOCHE
6308	CENTRO EDUCACIONAL DE DESARROLLO INTEGRAL WE NEPEN	LONCOCHE
6309	ESCUELA EL PRADO	LONCOCHE
6309	EL PRADO	LONCOCHE
6314	ESCUEL RAYEN MAPU	LONCOCHE
6314	RAYEN MAPU	LONCOCHE
6315	ESCUELA RUCAHUE	LONCOCHE
6315	RUCAHUE	LONCOCHE
6317	EL CASTILLO	VILLARRICA
6317	ESCUELA EL CASTILLO	VILLARRICA
6318	BELLAVISTA	LONCOCHE
6318	ESCUELA BELLAVISTA	LONCOCHE
6319	ESMERALDA	LONCOCHE
6319	ESCUELA ESMERALDA	LONCOCHE
6320	LAS ROSAS	LONCOCHE
6320	ESCUELA LAS ROSAS	LONCOCHE
6321	FLOR DEL BOSQUE	LONCOCHE
6322	WINGKUL NIGUEN	LONCOCHE
6322	ESCUELA WINGKUL-NIGEN	LONCOCHE
6323	ESCUELA WENUY KUDAU	LONCOCHE
6323	WENUY KUDAU	LONCOCHE
6325	PU KOYAN	LONCOCHE
6325	ESCUELA PUKOYAM	LONCOCHE
6327	LUMACO SUR	LONCOCHE
6327	ESCUELA BASICA LUMACO SUR	LONCOCHE
6328	SANTA ANITA	LONCOCHE
6328	ESCUELA SANTA ANITA	LONCOCHE
6329	QUESQUECHAN	LONCOCHE
6329	ESCUELA QUESQUECHAN	LONCOCHE
6330	ESCUELA EL TUNEL	LONCOCHE
6330	EL TUNEL	LONCOCHE
6332	NILCAHUIN	LONCOCHE
6332	ESCUELA BASICA NILCAHUIN	LONCOCHE
6332	ESCUELA BASICA  NILCAHUIN	LONCOCHE
6333	ESCUELA HUELQUELELFUN	LONCOCHE
6333	HUENQUELELFUN	LONCOCHE
6335	ESCUELA NANCAHUE	LONCOCHE
6335	NANCAHUE	LONCOCHE
6336	COLEGIO SANTA CRUZ DE LONCOCHE	LONCOCHE
6336	SANTA CRUZ	LONCOCHE
6336	SANTA CRUZ LONCOCHE	LONCOCHE
6336	ESCUELA PARTICULAR SANTA CRUZ	LONCOCHE
6337	ESCUELA PARTICULAR JUAN XXIII	LONCOCHE
6337	ESCUELA JUAN XXIII	LONCOCHE
6340	LOLORUCA	LONCOCHE
6343	COLLICO	LONCOCHE
6343	ESCUELA PARTICULAR COLLICO	LONCOCHE
6344	LIGLELFUN	LONCOCHE
6344	ESCUELA PARTICULAR LIGLELFUN	LONCOCHE
6345	PULMAHUE	LONCOCHE
6345	ESCUELA PARTICULAR PULMAHUE	LONCOCHE
6347	PINCHAFIL	LONCOCHE
6347	ESCUELA PARTICULAR LA FAMILIA	LONCOCHE
6347	ESCUELA PARTICULAR SUBVENCIONADA LA FAMI	LONCOCHE
6347	ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA	LONCOCHE
6348	COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT	TOLTÉN
6348	COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT	TOLTEN
6348	COMPLEJO EDUC. MARTIN KLEINKNECHT  PALMA	TOLTEN
6348	COMPLEJO EDUC. MARTIN KLEINKNECHT	TOLTEN
6349	AGUAS Y GAVIOTAS	TOLTEN
6349	ESCUELA AGUAS Y GAVIOTAS	TOLTÉN
6349	ESCUELA AGUAS Y GAVIOTAS	TOLTEN
6350	RAYEN LAFQUEN	TOLTEN
6350	ESCUELA RAYEN LAFQUEN QUEULE	TOLTEN
6350	ESCUELA RAYEN LAFQUEN QUEULE	TOLTÉN
6351	EL SEMBRADOR	TOLTEN
6351	ESCUELA EL SEMBRADOR	TOLTÉN
6351	ESCUELA EL SEMBRADOR	TOLTEN
6352	ESCUELA AMANECER DE VILLA LOS BOLDOS	TOLTEN
6352	AMANECER DE VILLA LOS BOLDOS	TOLTEN
6352	ESCUELA AMANECER DE VILLA LOS BOLDOS	TOLTÉN
6353	SAN PEDRO LA BARRA	TOLTEN
6353	ESCUELA SAN PEDRO	TOLTÉN
6353	ESCUELA SAN PEDRO	TOLTEN
6354	ESCUELA LA CASCADA	TOLTEN
6354	LA CASCADA	TOLTEN
6354	ESCUELA LA CASCADA	TOLTÉN
6356	ESCUELA FILULAFQUEN	TEODORO SCHMIDT
6358	ESCUELA BASICA ESTACION TOLTEN	TEODORO SCHMIDT
6358	ESCUELA PUNTA DE RIEL	TEODORO SCHMIDT
6359	RIO BUENO	TOLTEN
6359	ESCUELA RIO BUENO	TOLTEN
6360	LAS DELICIAS	TOLTEN
6360	ESCUELA LAS DELICIAS	TOLTEN
6361	ESCUELA DE CAYCHAYEN	TEODORO SCHMIDT
6361	ESCUELA CHAICHAYEN	TEODORO SCHMIDT
6363	ESCUELA PUCHILCO	TOLTEN
6363	PUCHILCO	TOLTEN
6363	ESCUELA PUCHILCO	TOLTÉN
6366	SAN JOSE	TOLTEN
6367	ESCUELA LA COLONIA	TOLTÉN
6367	LA COLONIA	TOLTEN
6367	ESCUELA LA COLONIA	TOLTEN
6368	LAS LOICAS	TOLTEN
6370	ESCUELA LA CONCEPCION	TOLTÉN
6370	ESCUELA LA CONCEPCION	TOLTEN
6370	LA CONCEPCION	TOLTEN
6371	ESCUELA ANTU-LAFQUEN	TOLTÉN
6371	ESCUELA ANTU-LAFQUEN	TOLTEN
6371	ANTULAFQUEN	TOLTEN
6373	ESCUELA  PORMA	TEODORO SCHMIDT
6373	ESCUELA PORMA	TEODORO SCHMIDT
6374	ESCUELA BASICA RURAL FLOR DEL VALLE	TOLTÉN
6374	ESCUELA BASICA RURAL FLOR DEL VALLE	TOLTEN
6374	FLOR DEL VALLE	TOLTEN
6377	ESCUELA DE CAMAGUEY	TOLTÉN
6377	DE  CAMAGUEY	TOLTEN
6377	DECAMAHUEY	TOLTEN
6377	ESCUELA DE CAMAGUEY	TOLTEN
6378	ESCUELA BOROA NORTE	TOLTÉN
6378	BOROA NORTE	TOLTEN
6378	ESCUELA BOROA NORTE	TOLTEN
6379	PARROQUIAL TOLTEN	TOLTEN
6379	ESCUELA PART. SUBV. SAN JOSÈ OBRERO	TOLTÉN
6379	ESCUELA PART. SUBV. SAN JOSÈ OBRERO	TOLTEN
6380	ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDOR	TOLTÉN
6380	ESCUELA PART. \""PADRE ISIDORO\""	TOLTEN
6380	PARTICULAR  PADRE ISIDORO	TOLTEN
6380	PORTAL QUEULE	TOLTEN
6380	ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO	TOLTEN
6380	ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO	TOLTÉN
6380	ESCUELA PARTICULAR SUBVENCIONADA PADRE I	TOLTEN
6381	PURALACO	TOLTEN
6381	ESCUELA PARTICULAR PURALACO	TOLTEN
6381	ESCUELA PARTICULAR PURALACO	TOLTÉN
6382	ESCUELA PARTICULAR RAQUINCURA	TOLTEN
6382	RAQUINCURA	TOLTEN
6382	ESCUELA PARTICULAR RAQUINCURA	TOLTÉN
6384	ESCUELA PARTICULAR COLONIA BOROA SUR	TOLTEN
6384	COLONIA BOROA SUR	TOLTEN
6384	ESCUELA PARTICULAR COLONIA BOROA SUR	TOLTÉN
6385	CHANQUIN	TOLTEN
6385	ESCUELA PARTICULAR CHANQUIN	TOLTÉN
6385	COLEGIO CHANQUIN	TOLTEN
6385	ESCUELA PARTICULAR CHANQUIN	TOLTEN
6388	ISABEL MONJE	TOLTEN
6388	ESCUELA PARTICULAR ISABEL MONJE	TOLTÉN
6388	ESCUELA PARTICULAR ISABEL MONJE	TOLTEN
6389	BAJO POCOYAN CASILLA 619	TOLTEN
6389	ESCUELA POCOYAN	TOLTEN
6389	ESCUELA PARTICULAR N 99 BAJO POCOYAN	TOLTEN
6389	ESCUELA POCOYAN	TOLTÉN
6390	ARAUCANA PELEHUE	TEODORO SCHMIDT
6390	ESCUELA PARTICULAR ARAUCANA PELEHUE	TEODORO SCHMIDT
6391	ESCUELA PARTICULAR VILLA BOLDOS	TOLTÉN
6391	VILLA LOS BOLDOS	TOLTEN
6391	ESCUELA PARTICULAR VILLA BOLDOS	TOLTEN
6392	PIREN	TOLTEN
6392	ESCUELA PARTICULAR PIREN	TOLTÉN
6392	ESCUELA PARTICULAR 142 PIREN	TOLTEN
6392	ESCUELA PARTICULAR PIREN	TOLTEN
6393	ESCUELA PARTICULAR FRUTILLAR	TOLTÉN
6393	ESCUELA PARTICULAR FRUTILLAR	TOLTEN
6393	FRUTILLAR	TOLTEN
6397	ESCUELA EL ALBA	TEODORO SCHMIDT
6397	LICEO MUNICIPAL BARROS ARANA	TEODORO SCHMIDT
6398	COMPLEJO EDUCACIONAL NUEVA ALBORADA	TEODORO SCHMIDT
6398	ESCUELA NUEVA ALBORADA	TEODORO SCHMIDT
6398	ESCUELA  NUEVA ALBORADA	TEODORO SCHMIDT
6399	ESCUELA HORIZONTE	TEODORO SCHMIDT
6399	ESCUELA HORIZONTES	TEODORO SCHMIDT
6400	ESCUELA ISLA LLICAN	TEODORO SCHMIDT
6402	ESCUELA PULIL	TEODORO SCHMIDT
6404	ESCUELA MOLONHUE	TEODORO SCHMIDT
6406	ESCUELA LLOLLINCO	TEODORO SCHMIDT
6407	ESCUELA NOHUALHUE	TEODORO SCHMIDT
6409	ESCUELA PENEHUE	TEODORO SCHMIDT
6409	ESCUELA  PENEHUE	TEODORO SCHMIDT
6410	ESCUELA MALALHUE	TEODORO SCHMIDT
6411	ESCUELA PUYEHUE	TEODORO SCHMIDT
6412	ESCUELA HUINCULLICAN	TEODORO SCHMIDT
6413	ESCUELA DE RUCA-CURA	TEODORO SCHMIDT
6413	ESCUELA RUCA RUCA	TEODORO SCHMIDT
6415	ESCUELA LOS TRONCOS	TEODORO SCHMIDT
6417	ESCUELA LA MAPU	TEODORO SCHMIDT
6418	COMPLEJO EDUCACIONAL CRISTO REY	TEODORO SCHMIDT
6420	PADRE A. ORTEGA	TEODORO SCHMIDT
6420	ESCUELA PARTICULAR PADRE ALEJANDRO ORTEG	TEODORO SCHMIDT
6420	ESCUELA N 9  PADRE ALEJANDRO ORTEGA	TEODORO SCHMIDT
6420	ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA	TEODORO SCHMIDT
6421	ESCUELA PARTICULAR BAUTISTA	TEODORO SCHMIDT
6421	BAUTISTA	TEODORO SCHMIDT
6423	ESCUELA PARTICULAR HUALPIN	TEODORO SCHMIDT
6423	HUALPIN	TEODORO SCHMIDT
6424	ARTURO ALESSANDRI	TEODORO SCHMIDT
6424	ESCUELA PARTICULAR ARTURO ALESSANDRI	TEODORO SCHMIDT
6425	QUILIMANZANO	TEODORO SCHMIDT
6425	ESCUELA PARTICULAR QUILIMANZANO	TEODORO SCHMIDT
6426	ESCUELA PARTICULAR QUEUPUE	TEODORO SCHMIDT
6426	QUEUPUE	TEODORO SCHMIDT
6426	ESCUELA PARTICULAR N17 QUEUPUE	TEODORO SCHMIDT
6427	QUILMER	TEODORO SCHMIDT
6427	ESCUELA PARTICULAR QUILMER	TEODORO SCHMIDT
6429	ESCUELA PARTICULAR REBECA MATTE BELLO	TEODORO SCHMIDT
6429	REBECA MATTE BELLO	TEODORO SCHMIDT
6432	ESCUELA PARTICULAR ALTO CHELLE	TEODORO SCHMIDT
6432	ALTO CHELLE	TEODORO SCHMIDT
6433	ESCUELA PARTICULAR HUILO	TEODORO SCHMIDT
6433	HUILO	TEODORO SCHMIDT
6433	HUILIO	TEODORO SCHMIDT
6434	PORMA	TEODORO SCHMIDT
6434	ESCUELA PARTICULAR PORMA	TEODORO SCHMIDT
6435	ESCUELA PARTICULAR HUIDIMA	TEODORO SCHMIDT
6435	HUIDIMA	TEODORO SCHMIDT
6440	ALLIPEN	TEODORO SCHMIDT
6440	ESCUELA PARTICULAR ALLIPEN	TEODORO SCHMIDT
6441	ESCUELA RUCA COMCHE DE PELECOE	TEODORO SCHMIDT
6441	RUCA COMCHE	TEODORO SCHMIDT
6442	LAS DELICIAS	TEODORO SCHMIDT
6442	ESCUELA PARTICULAR LAS DELICIAS	TEODORO SCHMIDT
6443	LLAGUEPULLI	TEODORO SCHMIDT
6443	RAYENCO	TEODORO SCHMIDT
6443	KON PU LOF ÑI KIMERLTUWE	TEODORO SCHMIDT
6443	ESCUELA PART. KOM PU LOF NI KIMELTUWE	TEODORO SCHMIDT
6444	BELLAVISTA	TEODORO SCHMIDT
6444	ESCUELA PARTICULAR BELLAVISTA	TEODORO SCHMIDT
6445	ESCUELA PARTICULAR SANTA IRENE	TEODORO SCHMIDT
6445	SANTA IRENE	TEODORO SCHMIDT
6446	ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE	TEODORO SCHMIDT
